"SourceKey","Sentiment","Sector","Date"
238,"bearish","energy","2020-07-19"
239,"bullish","energy","2020-07-19"
240,"none","energy","2020-07-19"
241,"none","energy","2020-07-19"
242,"bearish","energy","2020-07-19"
243,"none","energy","2020-07-19"
244,"bearish","energy","2020-07-19"
245,"none","energy","2020-07-19"
246,"bearish","energy","2020-07-19"
247,"none","energy","2020-07-19"
248,"none","energy","2020-07-19"
249,"none","energy","2020-07-19"
250,"bullish","energy","2020-07-19"
251,"none","energy","2020-07-19"
252,"none","energy","2020-07-19"
253,"bearish","energy","2020-07-19"
254,"bullish","energy","2020-07-19"
255,"none","energy","2020-07-19"
256,"none","energy","2020-07-19"
257,"none","energy","2020-07-19"
258,"none","energy","2020-07-19"
259,"none","energy","2020-07-19"
260,"none","energy","2020-07-19"
261,"none","energy","2020-07-19"
262,"none","energy","2020-07-19"
263,"none","energy","2020-07-19"
264,"bearish","energy","2020-07-19"
265,"bearish","energy","2020-07-19"
266,"none","energy","2020-07-19"
267,"none","energy","2020-07-19"
268,"none","energy","2020-07-19"
269,"bearish","energy","2020-07-19"
270,"none","energy","2020-07-19"
271,"none","energy","2020-07-19"
272,"none","energy","2020-07-19"
273,"none","energy","2020-07-19"
274,"none","energy","2020-07-19"
275,"none","energy","2020-07-19"
276,"none","energy","2020-07-19"
277,"none","energy","2020-07-19"
278,"bullish","energy","2020-07-19"
279,"none","energy","2020-07-19"
280,"none","energy","2020-07-19"
281,"none","energy","2020-07-19"
282,"none","energy","2020-07-19"
283,"none","energy","2020-07-19"
284,"none","energy","2020-07-19"
285,"none","energy","2020-07-19"
286,"bullish","energy","2020-07-19"
287,"none","energy","2020-07-19"
288,"bearish","energy","2020-07-19"
289,"bullish","energy","2020-07-19"
290,"bullish","energy","2020-07-19"
291,"none","energy","2020-07-19"
292,"none","energy","2020-07-19"
293,"bullish","energy","2020-07-19"
294,"none","energy","2020-07-19"
295,"bullish","energy","2020-07-19"
296,"bullish","energy","2020-07-19"
297,"none","energy","2020-07-19"
298,"none","energy","2020-07-19"
299,"none","energy","2020-07-19"
300,"none","energy","2020-07-19"
301,"none","energy","2020-07-19"
302,"none","energy","2020-07-19"
303,"bullish","energy","2020-07-19"
304,"bullish","energy","2020-07-19"
305,"none","energy","2020-07-19"
306,"none","energy","2020-07-19"
307,"bearish","energy","2020-07-19"
308,"none","energy","2020-07-19"
309,"none","energy","2020-07-19"
310,"bearish","energy","2020-07-19"
311,"none","energy","2020-07-19"
312,"none","energy","2020-07-19"
313,"none","energy","2020-07-19"
314,"none","energy","2020-07-19"
315,"bullish","energy","2020-07-19"
316,"none","energy","2020-07-19"
317,"bullish","energy","2020-07-19"
318,"none","energy","2020-07-19"
319,"bullish","energy","2020-07-19"
320,"none","energy","2020-07-19"
321,"none","energy","2020-07-19"
322,"none","energy","2020-07-19"
323,"none","energy","2020-07-19"
324,"none","energy","2020-07-19"
325,"bullish","energy","2020-07-19"
326,"none","energy","2020-07-19"
327,"none","energy","2020-07-19"
328,"none","energy","2020-07-19"
329,"bearish","energy","2020-07-19"
330,"none","energy","2020-07-19"
331,"none","energy","2020-07-19"
332,"none","energy","2020-07-19"
333,"none","energy","2020-07-19"
334,"none","energy","2020-07-19"
335,"none","energy","2020-07-19"
336,"none","energy","2020-07-19"
337,"bearish","energy","2020-07-19"
338,"none","energy","2020-07-19"
339,"none","energy","2020-07-19"
340,"bullish","energy","2020-07-19"
341,"none","energy","2020-07-19"
342,"none","energy","2020-07-19"
343,"bullish","energy","2020-07-19"
344,"none","energy","2020-07-19"
345,"none","energy","2020-07-19"
346,"none","energy","2020-07-19"
347,"none","energy","2020-07-19"
348,"none","energy","2020-07-19"
349,"none","energy","2020-07-19"
350,"none","energy","2020-07-19"
351,"none","energy","2020-07-19"
352,"none","energy","2020-07-19"
353,"none","energy","2020-07-19"
354,"bearish","energy","2020-07-19"
355,"none","energy","2020-07-19"
356,"none","energy","2020-07-19"
357,"none","energy","2020-07-19"
358,"none","energy","2020-07-19"
359,"bullish","energy","2020-07-19"
360,"none","energy","2020-07-19"
361,"none","energy","2020-07-19"
362,"none","energy","2020-07-19"
363,"none","energy","2020-07-19"
364,"none","energy","2020-07-19"
365,"none","energy","2020-07-19"
366,"none","energy","2020-07-19"
367,"none","energy","2020-07-19"
368,"none","energy","2020-07-19"
369,"bearish","energy","2020-07-19"
370,"bullish","energy","2020-07-19"
371,"none","energy","2020-07-19"
372,"none","energy","2020-07-19"
373,"none","energy","2020-07-19"
374,"none","energy","2020-07-19"
375,"none","energy","2020-07-19"
376,"bearish","energy","2020-07-19"
377,"none","energy","2020-07-19"
378,"none","energy","2020-07-19"
379,"none","energy","2020-07-19"
380,"bullish","energy","2020-07-19"
381,"bearish","energy","2020-07-19"
382,"none","energy","2020-07-19"
383,"none","energy","2020-07-19"
384,"none","energy","2020-07-19"
385,"none","energy","2020-07-19"
386,"none","energy","2020-07-19"
387,"none","energy","2020-07-19"
388,"none","energy","2020-07-19"
389,"none","energy","2020-07-19"
390,"none","energy","2020-07-19"
391,"none","energy","2020-07-19"
392,"bearish","energy","2020-07-19"
393,"none","energy","2020-07-19"
394,"bullish","energy","2020-07-19"
395,"bearish","energy","2020-07-19"
396,"none","energy","2020-07-19"
397,"none","energy","2020-07-19"
398,"bearish","energy","2020-07-19"
399,"bearish","energy","2020-07-19"
400,"none","energy","2020-07-19"
401,"none","energy","2020-07-19"
402,"none","energy","2020-07-19"
403,"none","energy","2020-07-19"
404,"none","energy","2020-07-19"
405,"bullish","energy","2020-07-19"
406,"none","energy","2020-07-19"
407,"none","energy","2020-07-19"
408,"bearish","energy","2020-07-19"
409,"none","energy","2020-07-19"
410,"none","energy","2020-07-19"
411,"none","energy","2020-07-19"
412,"none","energy","2020-07-19"
413,"none","energy","2020-07-19"
414,"bearish","energy","2020-07-19"
415,"none","energy","2020-07-19"
416,"none","energy","2020-07-19"
417,"none","energy","2020-07-19"
418,"none","energy","2020-07-19"
419,"none","energy","2020-07-19"
420,"bearish","energy","2020-07-19"
421,"none","energy","2020-07-19"
422,"bearish","energy","2020-07-19"
423,"bearish","energy","2020-07-19"
424,"none","energy","2020-07-19"
425,"bullish","energy","2020-07-19"
426,"none","energy","2020-07-19"
427,"bullish","energy","2020-07-19"
428,"none","energy","2020-07-19"
429,"none","energy","2020-07-19"
430,"none","energy","2020-07-19"
431,"none","energy","2020-07-19"
432,"none","energy","2020-07-19"
433,"none","energy","2020-07-19"
434,"bearish","energy","2020-07-19"
435,"none","energy","2020-07-19"
436,"none","energy","2020-07-19"
437,"none","energy","2020-07-19"
438,"none","energy","2020-07-19"
439,"none","energy","2020-07-19"
440,"none","energy","2020-07-19"
441,"none","energy","2020-07-19"
442,"none","energy","2020-07-19"
443,"none","energy","2020-07-19"
444,"bearish","energy","2020-07-19"
445,"none","energy","2020-07-19"
446,"none","energy","2020-07-19"
447,"none","energy","2020-07-19"
448,"bullish","energy","2020-07-19"
449,"none","energy","2020-07-19"
450,"none","energy","2020-07-19"
451,"none","energy","2020-07-19"
452,"none","energy","2020-07-19"
453,"none","energy","2020-07-19"
454,"none","energy","2020-07-19"
455,"none","energy","2020-07-19"
456,"none","energy","2020-07-19"
457,"bullish","energy","2020-07-19"
458,"none","energy","2020-07-19"
459,"none","energy","2020-07-19"
460,"bullish","energy","2020-07-19"
461,"bullish","energy","2020-07-19"
462,"bearish","energy","2020-07-19"
463,"none","energy","2020-07-19"
464,"none","energy","2020-07-19"
465,"none","energy","2020-07-19"
466,"none","energy","2020-07-19"
467,"none","energy","2020-07-19"
468,"none","energy","2020-07-19"
469,"bearish","energy","2020-07-19"
470,"none","energy","2020-07-19"
471,"none","energy","2020-07-19"
472,"none","energy","2020-07-19"
473,"none","energy","2020-07-19"
474,"none","energy","2020-07-19"
475,"none","energy","2020-07-19"
476,"none","energy","2020-07-19"
477,"none","energy","2020-07-19"
478,"none","energy","2020-07-19"
479,"none","energy","2020-07-19"
480,"bearish","energy","2020-07-19"
481,"none","energy","2020-07-19"
482,"none","energy","2020-07-19"
483,"none","energy","2020-07-19"
484,"none","energy","2020-07-19"
485,"none","energy","2020-07-19"
486,"bearish","energy","2020-07-19"
487,"none","energy","2020-07-19"
488,"none","energy","2020-07-19"
489,"none","energy","2020-07-19"
490,"none","energy","2020-07-19"
491,"none","energy","2020-07-19"
492,"bullish","energy","2020-07-19"
493,"bearish","energy","2020-07-19"
494,"bearish","energy","2020-07-19"
495,"none","energy","2020-07-19"
496,"none","energy","2020-07-19"
497,"none","energy","2020-07-19"
498,"bullish","energy","2020-07-19"
499,"none","energy","2020-07-19"
500,"none","energy","2020-07-19"
501,"none","energy","2020-07-19"
502,"none","energy","2020-07-19"
503,"none","energy","2020-07-19"
504,"none","energy","2020-07-19"
505,"none","energy","2020-07-19"
506,"none","energy","2020-07-19"
507,"bearish","energy","2020-07-19"
508,"none","energy","2020-07-19"
509,"none","energy","2020-07-19"
510,"none","energy","2020-07-19"
511,"none","energy","2020-07-19"
512,"none","energy","2020-07-19"
513,"bearish","energy","2020-07-19"
514,"bullish","energy","2020-07-19"
515,"bullish","energy","2020-07-19"
516,"none","energy","2020-07-19"
517,"none","energy","2020-07-19"
518,"none","energy","2020-07-19"
519,"none","energy","2020-07-19"
520,"none","energy","2020-07-19"
521,"none","energy","2020-07-19"
522,"none","energy","2020-07-19"
523,"none","energy","2020-07-19"
524,"bullish","energy","2020-07-19"
525,"none","energy","2020-07-19"
526,"bullish","energy","2020-07-19"
527,"bullish","energy","2020-07-19"
528,"none","energy","2020-07-19"
529,"none","energy","2020-07-19"
530,"none","energy","2020-07-19"
531,"none","energy","2020-07-19"
532,"none","energy","2020-07-19"
533,"none","energy","2020-07-19"
534,"none","energy","2020-07-19"
535,"none","energy","2020-07-19"
536,"none","energy","2020-07-19"
537,"none","energy","2020-07-19"
538,"none","energy","2020-07-19"
539,"none","energy","2020-07-19"
540,"bearish","energy","2020-07-19"
541,"bearish","energy","2020-07-19"
542,"none","energy","2020-07-19"
543,"none","energy","2020-07-19"
544,"none","energy","2020-07-19"
545,"bullish","energy","2020-07-19"
546,"none","energy","2020-07-19"
547,"none","energy","2020-07-19"
548,"none","energy","2020-07-19"
549,"none","energy","2020-07-19"
550,"none","energy","2020-07-19"
551,"bearish","energy","2020-07-19"
552,"bearish","energy","2020-07-19"
553,"bullish","energy","2020-07-19"
554,"none","energy","2020-07-19"
555,"none","energy","2020-07-19"
556,"none","energy","2020-07-19"
557,"none","energy","2020-07-19"
558,"none","energy","2020-07-19"
559,"none","energy","2020-07-19"
560,"none","energy","2020-07-19"
561,"none","energy","2020-07-19"
562,"none","energy","2020-07-19"
563,"none","energy","2020-07-19"
564,"bearish","energy","2020-07-19"
565,"none","energy","2020-07-19"
566,"none","energy","2020-07-19"
567,"none","energy","2020-07-19"
568,"none","energy","2020-07-19"
569,"none","energy","2020-07-19"
570,"bullish","energy","2020-07-19"
571,"none","energy","2020-07-19"
572,"none","energy","2020-07-19"
573,"bearish","energy","2020-07-19"
574,"bullish","energy","2020-07-19"
575,"bullish","energy","2020-07-19"
576,"none","energy","2020-07-19"
577,"none","energy","2020-07-19"
578,"bearish","energy","2020-07-19"
579,"none","energy","2020-07-19"
580,"bullish","energy","2020-07-19"
581,"none","energy","2020-07-19"
582,"none","energy","2020-07-19"
583,"none","energy","2020-07-19"
584,"none","energy","2020-07-19"
585,"none","energy","2020-07-19"
586,"none","energy","2020-07-19"
587,"none","energy","2020-07-19"
588,"none","energy","2020-07-19"
589,"none","energy","2020-07-19"
590,"none","energy","2020-07-19"
591,"none","energy","2020-07-19"
592,"none","energy","2020-07-19"
593,"none","energy","2020-07-19"
594,"bearish","energy","2020-07-19"
595,"none","energy","2020-07-19"
596,"none","energy","2020-07-19"
597,"none","energy","2020-07-19"
598,"none","energy","2020-07-19"
599,"none","energy","2020-07-19"
600,"none","energy","2020-07-19"
601,"none","energy","2020-07-19"
602,"bearish","energy","2020-07-19"
603,"bullish","energy","2020-07-19"
604,"none","energy","2020-07-19"
605,"none","energy","2020-07-19"
606,"none","energy","2020-07-19"
607,"none","energy","2020-07-19"
608,"none","energy","2020-07-19"
609,"bearish","energy","2020-07-19"
610,"bearish","energy","2020-07-19"
611,"none","energy","2020-07-19"
612,"none","energy","2020-07-19"
613,"none","energy","2020-07-19"
614,"bullish","energy","2020-07-19"
615,"none","energy","2020-07-19"
616,"none","energy","2020-07-19"
617,"none","energy","2020-07-19"
618,"bullish","energy","2020-07-19"
619,"none","energy","2020-07-19"
620,"none","energy","2020-07-19"
621,"none","energy","2020-07-19"
622,"none","energy","2020-07-19"
623,"none","energy","2020-07-19"
624,"none","energy","2020-07-19"
625,"none","energy","2020-07-19"
626,"none","energy","2020-07-19"
627,"bullish","energy","2020-07-19"
628,"bullish","energy","2020-07-19"
629,"bearish","energy","2020-07-19"
630,"bullish","energy","2020-07-19"
631,"none","energy","2020-07-19"
632,"none","energy","2020-07-19"
633,"none","energy","2020-07-19"
634,"none","energy","2020-07-19"
635,"none","energy","2020-07-19"
636,"none","energy","2020-07-19"
637,"none","energy","2020-07-19"
638,"none","energy","2020-07-19"
639,"bullish","energy","2020-07-19"
640,"none","energy","2020-07-19"
641,"none","energy","2020-07-19"
642,"none","energy","2020-07-19"
643,"none","energy","2020-07-19"
644,"none","energy","2020-07-19"
645,"none","energy","2020-07-19"
646,"none","energy","2020-07-19"
647,"none","energy","2020-07-19"
648,"bullish","energy","2020-07-19"
649,"none","energy","2020-07-19"
650,"none","energy","2020-07-19"
651,"none","energy","2020-07-19"
652,"none","energy","2020-07-19"
653,"none","energy","2020-07-19"
654,"none","energy","2020-07-19"
655,"none","energy","2020-07-19"
656,"none","energy","2020-07-19"
657,"none","energy","2020-07-19"
658,"none","energy","2020-07-19"
659,"none","energy","2020-07-19"
660,"none","energy","2020-07-19"
661,"none","energy","2020-07-19"
662,"none","energy","2020-07-19"
663,"none","energy","2020-07-19"
664,"none","energy","2020-07-19"
665,"none","energy","2020-07-19"
666,"none","energy","2020-07-19"
667,"none","energy","2020-07-19"
668,"none","energy","2020-07-19"
669,"none","energy","2020-07-19"
670,"none","energy","2020-07-19"
671,"none","energy","2020-07-19"
672,"none","energy","2020-07-19"
673,"none","energy","2020-07-19"
674,"bearish","energy","2020-07-19"
675,"none","energy","2020-07-19"
676,"none","energy","2020-07-19"
677,"none","energy","2020-07-19"
678,"none","energy","2020-07-19"
679,"bearish","energy","2020-07-19"
680,"none","energy","2020-07-19"
681,"none","energy","2020-07-19"
682,"bullish","energy","2020-07-19"
683,"none","energy","2020-07-19"
684,"none","energy","2020-07-19"
685,"none","energy","2020-07-19"
686,"none","energy","2020-07-19"
687,"none","energy","2020-07-19"
688,"none","energy","2020-07-19"
689,"none","energy","2020-07-19"
690,"none","energy","2020-07-19"
691,"none","energy","2020-07-19"
692,"none","energy","2020-07-19"
693,"none","energy","2020-07-19"
694,"none","energy","2020-07-19"
695,"none","energy","2020-07-19"
696,"none","energy","2020-07-19"
697,"none","energy","2020-07-19"
698,"bullish","energy","2020-07-19"
699,"none","energy","2020-07-19"
700,"none","energy","2020-07-19"
701,"none","energy","2020-07-19"
702,"none","energy","2020-07-19"
703,"none","energy","2020-07-19"
704,"none","energy","2020-07-19"
705,"none","energy","2020-07-19"
706,"none","energy","2020-07-19"
707,"none","energy","2020-07-19"
708,"bullish","energy","2020-07-19"
709,"none","energy","2020-07-19"
710,"bullish","energy","2020-07-19"
711,"none","energy","2020-07-19"
712,"none","energy","2020-07-19"
713,"none","energy","2020-07-19"
714,"none","energy","2020-07-19"
715,"none","energy","2020-07-19"
716,"none","energy","2020-07-19"
717,"bearish","energy","2020-07-19"
718,"none","energy","2020-07-19"
719,"none","energy","2020-07-19"
720,"none","energy","2020-07-19"
721,"none","energy","2020-07-19"
722,"none","energy","2020-07-19"
723,"none","energy","2020-07-19"
724,"none","energy","2020-07-19"
725,"none","energy","2020-07-19"
726,"none","energy","2020-07-19"
727,"bullish","energy","2020-07-19"
728,"none","energy","2020-07-19"
729,"none","energy","2020-07-19"
730,"bullish","energy","2020-07-19"
731,"none","energy","2020-07-19"
732,"none","energy","2020-07-19"
733,"none","energy","2020-07-19"
734,"none","energy","2020-07-19"
735,"none","energy","2020-07-19"
736,"none","energy","2020-07-19"
737,"none","energy","2020-07-19"
738,"none","energy","2020-07-19"
739,"none","energy","2020-07-19"
740,"none","energy","2020-07-19"
741,"none","energy","2020-07-19"
742,"none","energy","2020-07-19"
743,"bearish","energy","2020-07-19"
744,"bullish","energy","2020-07-19"
745,"none","energy","2020-07-19"
746,"none","energy","2020-07-19"
747,"bearish","energy","2020-07-19"
748,"bullish","energy","2020-07-19"
749,"none","energy","2020-07-19"
750,"bearish","energy","2020-07-19"
751,"none","energy","2020-07-19"
752,"none","energy","2020-07-19"
753,"none","energy","2020-07-19"
754,"none","energy","2020-07-19"
755,"none","energy","2020-07-19"
756,"none","energy","2020-07-19"
757,"bullish","energy","2020-07-19"
758,"none","energy","2020-07-19"
759,"none","energy","2020-07-19"
760,"none","energy","2020-07-19"
761,"none","energy","2020-07-19"
762,"none","energy","2020-07-19"
763,"none","energy","2020-07-19"
764,"none","energy","2020-07-19"
765,"none","energy","2020-07-19"
766,"none","energy","2020-07-19"
767,"none","energy","2020-07-19"
768,"none","energy","2020-07-19"
769,"none","energy","2020-07-19"
770,"none","energy","2020-07-19"
771,"none","energy","2020-07-19"
772,"none","energy","2020-07-19"
773,"none","energy","2020-07-19"
774,"bullish","energy","2020-07-19"
775,"none","energy","2020-07-19"
776,"none","energy","2020-07-19"
777,"none","energy","2020-07-19"
778,"bullish","energy","2020-07-19"
779,"bullish","energy","2020-07-19"
780,"bullish","energy","2020-07-19"
781,"none","energy","2020-07-19"
782,"none","energy","2020-07-19"
783,"none","energy","2020-07-19"
784,"none","energy","2020-07-19"
785,"none","energy","2020-07-19"
786,"bearish","energy","2020-07-19"
787,"none","energy","2020-07-19"
788,"bullish","energy","2020-07-19"
789,"bearish","energy","2020-07-19"
790,"bullish","energy","2020-07-19"
791,"none","energy","2020-07-19"
792,"bearish","energy","2020-07-19"
793,"bullish","energy","2020-07-19"
794,"none","energy","2020-07-19"
795,"bearish","energy","2020-07-19"
796,"bearish","energy","2020-07-19"
797,"none","energy","2020-07-19"
798,"none","energy","2020-07-19"
799,"none","energy","2020-07-19"
800,"bearish","energy","2020-07-19"
801,"none","energy","2020-07-19"
802,"none","energy","2020-07-19"
803,"none","energy","2020-07-19"
804,"none","energy","2020-07-19"
805,"none","energy","2020-07-19"
806,"none","energy","2020-07-19"
807,"bullish","energy","2020-07-19"
808,"none","energy","2020-07-19"
809,"none","energy","2020-07-19"
810,"none","energy","2020-07-19"
811,"none","energy","2020-07-19"
812,"none","energy","2020-07-19"
813,"none","energy","2020-07-19"
814,"bearish","energy","2020-07-19"
815,"none","energy","2020-07-19"
816,"none","energy","2020-07-19"
817,"none","energy","2020-07-19"
818,"none","energy","2020-07-19"
819,"bullish","energy","2020-07-19"
820,"none","energy","2020-07-19"
821,"none","energy","2020-07-19"
822,"none","energy","2020-07-19"
823,"none","energy","2020-07-19"
824,"none","energy","2020-07-19"
825,"none","energy","2020-07-19"
826,"none","energy","2020-07-19"
827,"none","energy","2020-07-19"
828,"none","energy","2020-07-19"
829,"bullish","energy","2020-07-19"
830,"none","energy","2020-07-19"
831,"none","energy","2020-07-19"
832,"none","energy","2020-07-19"
833,"none","energy","2020-07-19"
834,"bearish","energy","2020-07-19"
835,"none","energy","2020-07-19"
836,"none","energy","2020-07-19"
837,"none","energy","2020-07-19"
838,"none","energy","2020-07-19"
839,"none","energy","2020-07-19"
840,"none","energy","2020-07-19"
841,"bullish","energy","2020-07-19"
842,"none","energy","2020-07-19"
843,"none","energy","2020-07-19"
844,"none","energy","2020-07-19"
845,"none","energy","2020-07-19"
846,"none","energy","2020-07-19"
847,"none","energy","2020-07-19"
